,index,First,Longitude,Latitude,Longitude_difference,Latitude_difference,Month,class
283,283,2023-11-05 09:43:30,121.008,19.092,-0.25200000000000955,-0.718,11,1.0
284,284,2023-11-05 21:35:31,121.26,19.81,-0.0049999999999954525,0.2069999999999972,11,1.0
285,285,2023-11-06 09:41:31,121.265,19.603,0.37000000000000455,1.4810000000000016,11,1.0
286,286,2023-11-06 21:35:31,120.895,18.122,0.617999999999995,-1.9800000000000004,11,1.0
287,287,2023-11-07 09:44:31,120.277,20.102,-0.5079999999999956,-1.5440000000000005,11,1.0
288,288,2023-11-07 21:40:31,120.785,21.646,-0.7580000000000098,2.7540000000000013,11,1.0
289,289,2023-11-08 09:40:31,121.543,18.892,0.6159999999999997,2.2489999999999988,11,1.0
290,290,2023-11-08 21:34:31,120.927,16.643,0.11700000000000443,-0.2530000000000001,11,1.0
291,291,2023-11-09 09:45:31,120.81,16.896,-0.2599999999999909,-0.7210000000000001,11,1.0
292,292,2023-11-09 21:35:32,121.07,17.617,-0.13700000000000045,0.5960000000000001,11,1.0
293,293,2023-11-10 09:43:32,121.207,17.021,-0.7620000000000005,-2.343,11,1.0
294,294,2023-11-10 21:34:32,121.969,19.364,-0.014000000000010004,0.19900000000000162,11,1.0
295,295,2023-11-11 09:37:32,121.983,19.165,0.6099999999999994,2.097999999999999,11,1.0
296,296,2023-11-11 21:34:32,121.373,17.067,0.6090000000000089,-1.7979999999999983,11,1.0
297,297,2023-11-12 09:42:32,120.764,18.865,-0.016000000000005343,0.09099999999999753,11,1.0
298,298,2023-11-12 21:39:32,120.78,18.774,0.48499999999999943,-1.3550000000000004,11,1.0
299,299,2023-11-13 09:42:32,120.295,20.129,0.10800000000000409,0.47900000000000276,11,1.0
300,300,2023-11-13 21:43:33,120.187,19.65,-0.019000000000005457,0.1999999999999993,11,1.0
301,301,2023-11-14 09:43:33,120.206,19.45,-0.769999999999996,-2.161999999999999,11,1.0
302,302,2023-11-14 21:43:33,120.976,21.612,-0.6460000000000008,2.061,11,1.0
303,303,2023-11-15 09:37:33,121.622,19.551,0.8529999999999944,2.674999999999997,11,1.0
304,304,2023-11-15 21:38:33,120.769,16.876,0.22800000000000864,-0.5640000000000001,11,1.0
305,305,2023-11-16 09:44:33,120.541,17.44,-0.2740000000000009,-0.690999999999999,11,1.0
306,306,2023-11-16 21:40:33,120.815,18.131,-0.27200000000000557,0.9110000000000014,11,1.0
307,307,2023-11-17 09:42:33,121.087,17.22,-0.3990000000000009,-1.0459999999999994,11,1.0
308,308,2023-11-17 21:38:34,121.486,18.266,0.47400000000000375,-1.2390000000000008,11,1.0
309,309,2023-11-18 09:39:34,121.012,19.505,0.347999999999999,1.1050000000000004,11,1.0
310,310,2023-11-18 21:42:34,120.664,18.4,-0.2779999999999916,0.8949999999999996,11,1.0
311,311,2023-11-19 09:42:34,120.942,17.505,0.3459999999999894,1.0799999999999983,11,1.0
312,312,2023-11-19 21:40:34,120.596,16.425,0.21999999999999886,-0.5259999999999998,11,1.0
313,313,2023-11-20 09:45:34,120.376,16.951,-0.6550000000000011,-1.7240000000000002,11,1.0
314,314,2023-11-20 21:42:34,121.031,18.675,-0.15399999999999636,0.527000000000001,11,1.0
315,315,2023-11-21 09:40:34,121.185,18.148,0.21999999999999886,0.6999999999999993,11,1.0
316,316,2023-11-21 21:41:35,120.965,17.448,-0.15800000000000125,0.5240000000000009,11,1.0
317,317,2023-11-22 09:42:35,121.123,16.924,-0.4089999999999918,-1.0210000000000008,11,1.0
318,318,2023-11-22 21:40:35,121.532,17.945,0.8400000000000034,-2.1499999999999986,11,1.0
319,319,2023-11-23 09:39:35,120.692,20.095,0.0899999999999892,0.33699999999999974,11,1.0
320,320,2023-11-23 21:47:35,120.602,19.758,0.08800000000000807,-0.13599999999999923,11,1.0
321,321,2023-11-24 09:40:35,120.514,19.894,-0.5370000000000061,-1.296000000000003,11,1.0
322,322,2023-11-24 21:48:35,121.051,21.19,-0.7849999999999966,2.1310000000000002,11,1.0
323,323,2023-11-25 09:36:35,121.836,19.059,0.7129999999999939,1.9480000000000004,11,1.0
324,324,2023-11-25 21:42:36,121.123,17.111,-0.2890000000000015,0.833000000000002,11,1.0
325,325,2023-11-26 09:42:36,121.412,16.278,-0.5409999999999968,-1.3320000000000007,11,1.0
326,326,2023-11-26 21:40:36,121.953,17.61,0.3340000000000032,-0.7830000000000013,11,1.0
327,327,2023-11-27 09:38:36,121.619,18.393,0.20900000000000318,0.6099999999999994,11,1.0
328,328,2023-11-27 21:43:36,121.41,17.783,0.8319999999999936,-2.032,11,1.0
329,329,2023-11-28 09:40:36,120.578,19.815,-0.04099999999999682,-0.022999999999999687,11,1.0
330,330,2023-11-28 21:50:36,120.619,19.838,-0.6670000000000016,1.7460000000000022,11,1.0
331,331,2023-11-29 09:40:37,121.286,18.092,0.33100000000000307,0.8989999999999974,11,1.0
332,332,2023-11-29 21:45:37,120.955,17.193,0.3289999999999935,-0.7609999999999992,11,1.0
333,333,2023-11-30 09:43:37,120.626,17.954,-0.5450000000000017,-1.2859999999999978,11,1.0
334,334,2023-11-30 21:48:37,121.171,19.24,0.20300000000000296,-0.43000000000000327,11,1.0
335,335,2023-12-01 09:39:37,120.968,19.67,0.32800000000000296,0.8690000000000033,12,1.0
336,336,2023-12-01 21:50:37,120.64,18.801,-0.7980000000000018,2.0229999999999997,12,1.0
337,337,2023-12-02 09:42:37,121.438,16.778,-0.046999999999997044,-0.060000000000002274,12,1.0
338,338,2023-12-02 21:44:37,121.485,16.838,0.07800000000000296,-0.13799999999999812,12,1.0
339,339,2023-12-03 09:42:38,121.407,16.976,0.32500000000000284,0.8469999999999978,12,1.0
340,340,2023-12-03 21:45:38,121.082,16.129,0.19999999999998863,-0.43900000000000006,12,1.0
341,341,2023-12-04 09:45:38,120.882,16.568,-0.5510000000000019,-1.2850000000000001,12,1.0
342,342,2023-12-04 21:47:38,121.433,17.853,0.07400000000001228,-0.12599999999999767,12,1.0
343,343,2023-12-05 09:41:38,121.359,17.979,-0.6770000000000067,-1.561,12,1.0
344,344,2023-12-05 21:48:38,122.036,19.54,-0.17799999999999727,0.4710000000000001,12,1.0
345,345,2023-12-06 09:36:38,122.214,19.069,0.6989999999999981,1.7070000000000007,12,1.0
346,346,2023-12-06 21:47:38,121.515,17.362,-0.4269999999999925,1.061,12,1.0
347,347,2023-12-07 09:42:39,121.942,16.301,0.19599999999999795,0.5059999999999985,12,1.0
348,348,2023-12-07 21:44:39,121.746,15.795,0.19499999999999318,-0.4300000000000015,12,1.0
349,349,2023-12-08 09:44:39,121.551,16.225,-0.05499999999999261,-0.09499999999999886,12,1.0
350,350,2023-12-08 21:46:39,121.606,16.32,0.1939999999999884,-0.4250000000000007,12,1.0
351,351,2023-12-09 09:44:39,121.412,16.745,-0.3059999999999974,-0.6859999999999999,12,1.0
352,352,2023-12-09 21:48:39,121.718,17.431,0.06900000000000261,-0.12599999999999767,12,1.0
353,353,2023-12-10 09:42:39,121.649,17.557,0.3200000000000074,0.7809999999999988,12,1.0
354,354,2023-12-10 21:49:39,121.329,16.776,0.06999999999999318,-0.13299999999999912,12,1.0
355,355,2023-12-11 09:45:40,121.259,16.909,0.06700000000000728,0.18599999999999994,12,1.0
356,356,2023-12-11 21:50:40,121.192,16.723,-0.18300000000000693,0.4540000000000006,12,1.0
357,357,2023-12-12 09:46:40,121.375,16.269,-0.0589999999999975,-0.11200000000000188,12,1.0
358,358,2023-12-12 21:49:40,121.434,16.381,-0.058000000000006935,0.16000000000000014,12,1.0
359,359,2023-12-13 09:46:40,121.492,16.221,-0.5589999999999975,-1.2729999999999997,12,1.0
360,360,2023-12-13 21:49:40,122.051,17.494,1.1899999999999977,-2.6930000000000014,12,1.0
361,361,2023-12-14 09:42:40,120.861,20.187,0.4420000000000073,1.0259999999999998,12,1.0
362,362,2023-12-14 21:59:40,120.419,19.161,-0.43300000000000693,1.0080000000000027,12,1.0
363,363,2023-12-15 09:46:41,120.852,18.153,-0.18500000000000227,-0.4039999999999999,12,1.0
364,364,2023-12-15 21:56:41,121.037,18.557,0.43900000000000716,-0.9790000000000028,12,1.0
365,365,2023-12-16 09:45:41,120.598,19.536,0.8149999999999977,1.8670000000000009,12,1.0
366,366,2023-12-16 22:00:41,119.783,17.669,-3.6850000000000023,8.593,12,1.0
367,367,2023-12-17 09:52:41,123.468,9.076,-0.9359999999999928,-2.192,12,1.0
368,368,2023-12-17 21:31:41,124.404,11.268,3.4380000000000024,-7.927,12,1.0
369,369,2023-12-18 09:45:41,120.966,19.195,0.06499999999999773,0.15899999999999892,12,1.0
370,370,2023-12-18 21:59:41,120.901,19.036,-0.0589999999999975,0.142000000000003,12,1.0
371,371,2023-12-19 09:46:42,120.96,18.894,0.06299999999998818,0.14999999999999858,12,1.0
372,372,2023-12-19 21:59:42,120.897,18.744,-0.43599999999999284,0.9959999999999987,12,1.0
373,373,2023-12-20 09:47:42,121.333,17.748,-0.4369999999999976,-0.9869999999999983,12,1.0
374,374,2023-12-20 21:56:42,121.77,18.735,0.6880000000000024,-1.5420000000000016,12,1.0
375,375,2023-12-21 09:44:42,121.082,20.277,0.4379999999999882,0.9819999999999993,12,1.0
376,376,2023-12-21 22:02:42,120.644,19.295,-0.3119999999999976,0.703000000000003,12,1.0
377,377,2023-12-22 09:48:42,120.956,18.592,0.3149999999999977,0.7109999999999985,12,1.0
378,378,2023-12-22 22:00:42,120.641,17.881,-0.30999999999998806,0.7020000000000017,12,1.0
379,379,2023-12-23 09:51:43,120.951,17.179,-0.18700000000001182,-0.43100000000000094,12,1.0
380,380,2023-12-23 21:58:43,121.138,17.61,-0.1869999999999976,0.41999999999999815,12,1.0
381,381,2023-12-24 09:50:43,121.325,17.19,0.4380000000000024,0.9960000000000022,12,1.0
382,382,2023-12-24 21:57:43,120.887,16.194,0.3130000000000024,-0.7270000000000003,12,1.0
383,383,2023-12-25 09:54:43,120.574,16.921,-0.4369999999999976,-1.0090000000000003,12,1.0
384,384,2023-12-25 22:00:43,121.011,17.93,-0.5589999999999975,1.2680000000000007,12,1.0
385,385,2023-12-26 09:51:43,121.57,16.662,-0.3090000000000117,-0.7230000000000025,12,1.0
386,386,2023-12-26 21:56:44,121.879,17.385,0.4380000000000024,-1.0169999999999995,12,1.0
387,387,2023-12-27 09:49:44,121.441,18.402,1.0630000000000024,2.426,12,1.0
388,388,2023-12-27 22:00:44,120.378,15.976,-0.31099999999999284,0.7060000000000013,12,1.0
389,389,2023-12-28 09:58:44,120.689,15.27,-0.3100000000000023,-0.740000000000002,12,1.0
390,390,2023-12-28 21:58:44,120.999,16.01,0.43899999999999295,-1.036999999999999,12,1.0
391,391,2023-12-29 09:56:44,120.56,17.047,-0.18500000000000227,-0.4499999999999993,12,1.0
392,392,2023-12-29 22:02:44,120.745,17.497,-0.5579999999999927,1.2710000000000008,12,1.0
393,393,2023-12-30 09:55:44,121.303,16.226,-0.43300000000000693,-1.0300000000000011,12,1.0
394,394,2023-12-30 21:58:45,121.736,17.256,-0.3100000000000023,0.6939999999999991,12,1.0
395,395,2023-12-31 09:52:45,122.046,16.562,0.6910000000000025,1.5930000000000017,12,1.0
396,396,2023-12-31 21:56:45,121.355,14.969,0.3160000000000025,-0.7690000000000001,12,1.0
397,397,2024-01-01 09:58:45,121.039,15.738,-0.4339999999999975,-1.0470000000000006,1,1.0
398,398,2024-01-01 21:59:45,121.473,16.785,-0.18300000000000693,0.3999999999999986,1,1.0
399,399,2024-01-02 09:55:45,121.656,16.385,-0.057999999999992724,-0.16899999999999693,1,1.0
400,400,2024-01-02 21:58:45,121.714,16.554,0.19400000000000261,-0.4930000000000021,1,1.0
401,401,2024-01-03 09:55:45,121.52,17.047,0.4440000000000026,1.0169999999999995,1,1.0
402,402,2024-01-03 22:00:46,121.076,16.03,0.8179999999999978,-1.9740000000000002,1,1.0
403,403,2024-01-04 09:59:46,120.258,18.004,-0.4309999999999974,-1.0569999999999986,1,1.0
404,404,2024-01-04 22:07:46,120.689,19.061,-2.305000000000007,5.4670000000000005,1,1.0
405,405,2024-01-05 09:56:46,122.994,13.594,-0.055999999999997385,-0.16800000000000104,1,1.0
406,406,2024-01-05 21:49:46,123.05,13.762,1.8190000000000026,-4.420999999999999,1,1.0
407,407,2024-01-06 09:56:46,121.231,18.183,0.3199999999999932,0.718,1,1.0
408,408,2024-01-06 22:04:46,120.911,17.465,-0.3019999999999925,0.6810000000000009,1,1.0
409,409,2024-01-07 09:59:46,121.213,16.784,-0.30100000000000193,-0.7780000000000022,1,1.0
410,410,2024-01-07 22:02:47,121.514,17.562,0.945999999999998,-2.3279999999999994,1,1.0
411,411,2024-01-08 09:57:47,120.568,19.89,0.07299999999999329,0.11299999999999955,1,1.0
412,412,2024-01-08 22:10:47,120.495,19.777,-1.0519999999999925,2.4890000000000008,1,1.0
413,413,2024-01-09 09:58:47,121.547,17.288,-0.3020000000000067,-0.7929999999999993,1,1.0
414,414,2024-01-09 22:02:47,121.849,18.081,0.19899999999999807,-0.5470000000000006,1,1.0
415,415,2024-01-10 09:56:47,121.65,18.628,0.45000000000000284,1.0429999999999993,1,1.0
416,416,2024-01-10 22:04:47,121.2,17.585,-0.17300000000000182,0.3670000000000009,1,1.0
417,417,2024-01-11 10:00:47,121.373,17.218,0.32800000000000296,0.7590000000000003,1,1.0
418,418,2024-01-11 22:03:48,121.045,16.459,0.7010000000000076,-1.8170000000000002,1,1.0
419,419,2024-01-12 10:03:48,120.344,18.276,-0.4230000000000018,-1.1239999999999988,1,1.0
420,420,2024-01-12 22:09:48,120.767,19.4,-0.046999999999997044,0.04299999999999926,1,1.0
421,421,2024-01-13 10:00:48,120.814,19.357,0.8279999999999887,2.012999999999998,1,1.0
422,422,2024-01-13 22:09:48,119.986,17.344,-1.0459999999999923,2.6190000000000015,1,1.0
423,423,2024-01-14 10:07:48,121.032,14.725,-0.5450000000000017,-1.4719999999999995,1,1.0
424,424,2024-01-14 22:01:48,121.577,16.197,0.33199999999999363,-0.929000000000002,1,1.0
425,425,2024-01-15 10:03:48,121.245,17.126,0.3329999999999984,0.7920000000000016,1,1.0
426,426,2024-01-15 22:04:49,120.912,16.334,0.20600000000000307,-0.6120000000000019,1,1.0
427,427,2024-01-16 10:06:49,120.706,16.946,-0.2920000000000016,-0.8439999999999976,1,1.0
428,428,2024-01-16 22:06:49,120.998,17.79,-0.1670000000000016,0.3569999999999993,1,1.0
429,429,2024-01-17 10:04:49,121.165,17.433,-0.4159999999999968,-1.1819999999999986,1,1.0
430,430,2024-01-17 22:05:49,121.581,18.615,0.08400000000000318,-0.31400000000000006,1,1.0
431,431,2024-01-18 10:01:49,121.497,18.929,0.4609999999999985,1.131999999999998,1,1.0
432,432,2024-01-18 22:06:49,121.036,17.797,0.21300000000000807,-0.661999999999999,1,1.0
433,433,2024-01-19 10:05:49,120.823,18.459,-0.16100000000000136,-0.5300000000000011,1,1.0
434,434,2024-01-19 22:08:50,120.984,18.989,-0.038000000000010914,0.0,1,1.0
435,435,2024-01-20 10:04:50,121.022,18.989,-0.28600000000000136,-0.879999999999999,1,1.0
436,436,2024-01-20 22:08:50,121.308,19.869,0.08900000000001285,-0.35300000000000153,1,1.0
437,437,2024-01-21 10:02:50,121.219,20.222,-0.0350000000000108,-0.21099999999999852,1,1.0
438,438,2024-01-21 22:09:50,121.254,20.433,-0.1599999999999966,0.3210000000000015,1,1.0
439,439,2024-01-22 10:02:50,121.414,20.112,0.34199999999999875,0.8319999999999972,1,1.0
440,440,2024-01-22 22:08:50,121.072,19.28,-0.1559999999999917,0.3230000000000004,1,1.0
441,441,2024-01-23 10:05:50,121.228,18.957,-0.030000000000001137,-0.1999999999999993,1,1.0
442,442,2024-01-23 22:07:51,121.258,19.157,-0.2810000000000059,0.6849999999999987,1,1.0
443,443,2024-01-24 10:05:51,121.539,18.472,-0.030000000000001137,-0.20399999999999707,1,1.0
444,444,2024-01-24 22:05:51,121.569,18.676,0.22100000000000364,-0.7600000000000016,1,1.0
445,445,2024-01-25 10:05:51,121.348,19.436,0.8460000000000036,2.3569999999999993,1,1.0
446,446,2024-01-25 22:07:51,120.502,17.079,-0.028000000000005798,-0.030000000000001137,1,1.0
447,447,2024-01-26 10:12:51,120.53,17.109,-0.025000000000005684,-0.19099999999999895,1,1.0
448,448,2024-01-26 22:07:51,120.555,17.3,0.2260000000000133,-0.8009999999999984,1,1.0
449,449,2024-01-27 10:12:52,120.329,18.101,-0.15000000000000568,-0.5839999999999996,1,1.0
450,450,2024-01-27 22:09:52,120.479,18.685,0.2259999999999991,-0.8220000000000027,1,1.0
451,451,2024-01-28 10:11:52,120.253,19.507,-0.02400000000000091,-0.21599999999999753,1,1.0
452,452,2024-01-28 22:11:52,120.277,19.723,-0.39799999999999613,1.0849999999999973,1,1.0
453,453,2024-01-29 10:11:52,120.675,18.638,0.4789999999999992,1.363000000000003,1,1.0
454,454,2024-01-29 22:08:52,120.196,17.275,-0.1460000000000008,0.3319999999999972,1,1.0
455,455,2024-01-30 10:15:52,120.342,16.943,-0.14300000000000068,-0.5919999999999987,1,1.0
456,456,2024-01-30 22:07:52,120.485,17.535,-0.2680000000000007,0.7270000000000003,1,1.0
457,457,2024-01-31 10:14:53,120.753,16.808,-0.018000000000000682,-0.1960000000000015,1,1.0
458,458,2024-01-31 22:05:53,120.771,17.004,0.10699999999999932,-0.49599999999999866,1,1.0
459,459,2024-02-01 10:14:53,120.664,17.5,-0.14100000000000534,-0.620000000000001,2,1.0
460,460,2024-02-01 22:06:53,120.805,18.12,-0.39099999999999113,1.1610000000000014,2,1.0
461,461,2024-02-02 10:13:53,121.196,16.959,-0.015000000000000568,-0.19900000000000162,2,1.0
462,462,2024-02-02 22:03:53,121.211,17.158,-0.1389999999999958,0.32800000000000296,2,1.0
463,463,2024-02-03 10:13:53,121.35,16.83,0.23799999999999955,0.6809999999999974,2,1.0
464,464,2024-02-03 22:02:53,121.112,16.149,0.11499999999999488,-0.5519999999999996,2,1.0
465,465,2024-02-04 10:15:54,120.997,16.701,-0.01099999999999568,-0.1980000000000004,2,1.0
466,466,2024-02-04 22:03:54,121.008,16.899,0.11399999999999011,-0.5730000000000004,2,1.0
467,467,2024-02-05 10:15:54,120.894,17.472,-0.6349999999999909,-2.4659999999999975,2,1.0
468,468,2024-02-05 22:04:54,121.529,19.938,-0.38400000000000034,1.2010000000000005,2,1.0
469,469,2024-02-06 10:10:54,121.913,18.737,0.6169999999999902,2.1019999999999968,2,1.0
470,470,2024-02-06 22:01:54,121.296,16.635,0.49200000000000443,-2.0249999999999986,2,1.0
471,471,2024-02-07 10:15:54,120.804,18.66,-0.3790000000000049,-1.6320000000000014,2,1.0
472,472,2024-02-07 22:05:54,121.183,20.292,-0.2539999999999907,0.7490000000000023,2,1.0
473,473,2024-02-08 10:12:55,121.437,19.543,0.4959999999999951,1.7109999999999985,2,1.0
474,474,2024-02-08 22:03:55,120.941,17.832,0.12100000000000932,-0.6769999999999996,2,1.0
475,475,2024-02-09 10:16:55,120.82,18.509,0.2459999999999951,0.777000000000001,2,1.0
476,476,2024-02-09 22:04:55,120.574,17.732,-0.001999999999995339,-0.1960000000000015,2,1.0
477,477,2024-02-10 10:18:55,120.576,17.928,-0.0020000000000095497,-0.21799999999999997,2,1.0
478,478,2024-02-10 22:04:55,120.578,18.146,-0.125,0.30600000000000094,2,1.0
479,479,2024-02-11 10:18:55,120.703,17.84,0.12700000000000955,0.31899999999999906,2,1.0
480,480,2024-02-11 22:03:55,120.576,17.521,0.1280000000000001,-0.7680000000000007,2,1.0
481,481,2024-02-12 10:19:56,120.448,18.289,-0.24800000000000466,-1.311,2,1.0
482,482,2024-02-12 22:04:56,120.696,19.6,0.37699999999999534,-1.9109999999999978,2,1.0
483,483,2024-02-13 10:17:56,120.319,21.511,-1.1219999999999999,-5.179000000000002,2,1.0
484,484,2024-02-13 22:07:56,121.441,26.69,-0.8709999999999951,3.468,2,1.0
485,485,2024-02-14 10:08:56,122.312,23.222,0.5049999999999955,1.971,2,1.0
486,486,2024-02-14 22:00:56,121.807,21.251,0.13100000000000023,-0.911999999999999,2,1.0
487,487,2024-02-15 10:12:56,121.676,22.163,1.2579999999999956,5.663,2,1.0
488,488,2024-02-15 22:01:56,120.418,16.5,-0.7409999999999997,3.3689999999999998,2,1.0
489,489,2024-02-16 10:22:57,121.159,13.131,0.008000000000009777,-0.1509999999999998,2,1.0
490,490,2024-02-16 21:55:57,121.151,13.282,0.5090000000000003,-2.7590000000000003,2,1.0
491,491,2024-02-17 10:22:57,120.642,16.041,-0.49099999999999966,-2.7639999999999993,2,1.0
492,492,2024-02-17 21:59:57,121.133,18.805,0.3849999999999909,-2.3069999999999986,2,1.0
493,493,2024-02-18 10:18:57,120.748,21.112,0.2610000000000099,1.0239999999999974,2,1.0
494,494,2024-02-18 22:02:57,120.487,20.088,-0.23799999999999955,0.9470000000000027,2,1.0
495,495,2024-02-19 10:20:57,120.725,19.141,0.013999999999995794,-0.25500000000000256,2,1.0
496,496,2024-02-19 22:00:57,120.711,19.396,-0.23499999999999943,0.9780000000000015,2,1.0
497,497,2024-02-20 10:20:58,120.946,18.418,-0.23700000000000898,-1.693999999999999,2,1.0
498,498,2024-02-20 21:58:58,121.183,20.112,-0.23499999999999943,1.004999999999999,2,1.0
499,499,2024-02-21 10:18:58,121.418,19.107,0.26500000000000057,1.2219999999999978,2,1.0
500,500,2024-02-21 21:56:58,121.153,17.885,-0.10999999999999943,0.3210000000000015,2,1.0
501,501,2024-02-22 10:20:58,121.263,17.564,0.2670000000000101,1.315999999999999,2,1.0
502,502,2024-02-22 21:55:58,120.996,16.248,0.7669999999999959,-5.253999999999998,2,1.0
503,503,2024-02-23 10:22:58,120.229,21.502,-0.23099999999999454,-1.9820000000000029,2,1.0
504,504,2024-02-23 22:01:58,120.46,23.484,-1.980000000000004,12.721000000000002,2,1.0
505,505,2024-02-24 10:20:59,122.44,10.763,0.018999999999991246,-0.09500000000000064,2,1.0
506,506,2024-02-24 21:45:59,122.421,10.858,1.1450000000000102,-8.236999999999998,2,1.0
507,507,2024-02-25 10:20:59,121.276,19.095,0.14499999999999602,0.597999999999999,2,1.0
508,508,2024-02-25 21:54:59,121.131,18.497,0.01999999999999602,-0.6090000000000018,2,1.0
509,509,2024-02-26 10:21:59,121.111,19.106,0.27200000000000557,1.596,2,1.0
510,510,2024-02-26 21:54:59,120.839,17.51,0.021000000000000796,-0.6259999999999977,2,1.0
511,511,2024-02-27 10:23:59,120.818,18.136,-0.22500000000000853,-2.336000000000002,2,1.0
512,512,2024-02-27 21:54:59,121.043,20.472,-0.22499999999999432,1.3210000000000015,2,1.0
513,513,2024-02-28 10:22:00,121.268,19.151,0.27299999999999613,1.8129999999999988,2,1.0
514,514,2024-02-28 21:53:00,120.995,17.338,0.1490000000000009,-1.850999999999999,2,1.0
515,515,2024-02-29 10:24:00,120.846,19.189,-0.22499999999999432,-2.7270000000000003,2,1.0
516,516,2024-02-29 21:54:00,121.071,21.916,0.14999999999999147,-2.227999999999998,2,1.0
517,517,2024-03-01 10:22:00,120.921,24.144,0.27600000000001046,1.9669999999999987,3,1.0
518,518,2024-03-01 21:55:00,120.645,22.177,-0.3470000000000084,2.853999999999999,3,1.0
519,519,2024-03-02 10:24:00,120.992,19.323,-0.2219999999999942,-3.1660000000000004,3,1.0
520,520,2024-03-02 21:52:01,121.214,22.489,0.5279999999999916,-7.286999999999999,3,1.0
521,521,2024-03-03 10:22:01,120.686,29.776,-0.09799999999999898,-2.7360000000000007,3,1.0
522,522,2024-03-03 21:56:01,120.784,32.512,-0.4719999999999942,4.885000000000002,3,1.0
523,523,2024-03-04 10:21:01,121.256,27.627,0.5289999999999964,5.966999999999999,3,1.0
524,524,2024-03-04 21:52:01,120.727,21.66,-0.0969999999999942,0.2920000000000016,3,1.0
525,525,2024-03-05 10:25:01,120.824,21.368,-0.46999999999999886,-8.756,3,1.0
526,526,2024-03-05 21:51:01,121.294,30.124,-1.8440000000000083,25.444,3,1.0
527,527,2024-03-06 10:21:01,123.138,4.68,0.4070000000000107,4.593,3,1.0
528,528,2024-03-06 21:36:02,122.731,0.087,1.7809999999999917,-27.137,3,1.0
529,529,2024-03-07 10:24:02,120.95,27.224,-0.2189999999999941,-8.562999999999999,3,1.0
530,530,2024-03-07 21:50:02,121.169,35.787,0.0309999999999917,-3.541000000000004,3,1.0
531,531,2024-03-15 10:21:04,123.033,-3.122,0.5360000000000014,12.005,3,1.0
532,532,2024-03-23 21:37:06,121.023,7.623,0.1629999999999967,4.569000000000001,3,1.0
533,533,2024-03-24 10:27:06,120.86,3.054,-0.08799999999999386,2.585,3,1.0
534,534,2024-03-24 21:38:06,120.948,0.469,0.2879999999999967,9.5,3,1.0
535,535,2024-03-27 21:36:07,121.592,-7.456,-0.5880000000000081,-11.023,3,1.0
536,536,2024-03-28 10:21:07,122.18,3.567,0.7880000000000109,-9.696,3,1.0
537,537,2024-03-28 21:31:07,121.392,13.263,1.0379999999999967,13.727,3,1.0
538,538,2024-03-29 10:27:07,120.354,-0.464,0.4140000000000015,-5.623,3,1.0
539,539,2024-03-29 21:39:07,119.94,5.159,-0.5859999999999985,-6.295000000000001,3,1.0
540,540,2024-03-30 10:30:08,120.526,11.454,-0.0870000000000033,1.2960000000000012,3,1.0
541,541,2024-03-30 21:34:08,120.613,10.158,-0.21299999999999386,-1.7010000000000005,3,1.0
542,542,2024-03-31 10:29:08,120.826,11.859,-0.21300000000000807,2.407,3,1.0
543,543,2024-03-31 21:32:08,121.039,9.452,0.28700000000000614,3.122,3,1.0
544,544,2024-04-01 10:27:08,120.752,6.33,-0.33899999999999864,3.665,4,1.0
545,545,2024-04-01 21:34:08,121.091,2.665,-0.5880000000000081,-5.543,4,1.0
546,546,2024-04-02 10:24:08,121.679,8.208,10.165000000000006,-43.691,4,1.0
547,547,2024-04-02 21:29:08,111.514,51.899,-0.7120000000000033,-0.8810000000000002,4,1.0
548,548,2024-04-03 11:45:09,112.226,52.78,-12.090999999999994,56.667,4,1.0
549,549,2024-04-03 21:23:09,124.317,-3.887,-2.9650000000000034,-23.631,4,1.0
550,550,2024-04-04 10:08:09,127.282,19.744,0.28600000000000136,-1.2719999999999985,4,1.0
551,551,2024-04-04 20:59:09,126.996,21.016,0.28600000000000136,2.131999999999998,4,1.0
552,552,2024-04-05 10:10:09,126.71,18.884,0.2849999999999966,-1.2590000000000003,4,1.0
553,553,2024-04-05 21:01:09,126.425,20.143,-0.09000000000000341,-0.09199999999999875,4,1.0
554,554,2024-04-06 10:12:09,126.515,20.235,-0.33799999999999386,2.312999999999999,4,1.0
555,555,2024-04-06 21:00:09,126.853,17.922,0.16199999999999193,1.3000000000000007,4,1.0
556,556,2024-04-07 10:09:10,126.691,16.622,-0.590999999999994,3.8599999999999994,4,1.0
557,557,2024-04-07 21:01:10,127.282,12.762,-1.090999999999994,-5.937999999999999,4,1.0
558,558,2024-04-08 10:04:10,128.373,18.7,0.15899999999999181,-0.4740000000000002,4,1.0
559,559,2024-04-08 20:52:10,128.214,19.174,1.0339999999999918,5.961,4,1.0
560,560,2024-04-09 10:05:10,127.18,13.213,0.7830000000000013,-3.981,4,1.0
561,561,2024-04-09 21:00:10,126.397,17.194,-0.34199999999999875,-1.4060000000000024,4,1.0
562,562,2024-04-10 10:11:10,126.739,18.6,12.287000000000006,-33.791,4,1.0
563,563,2024-04-10 20:57:10,114.452,52.391,-0.2150000000000034,0.07499999999999574,4,1.0
564,564,2024-04-11 11:49:11,114.667,52.316,-12.344999999999999,33.919000000000004,4,1.0
565,565,2024-04-11 20:55:11,127.012,18.397,-0.09399999999999409,-0.12600000000000122,4,1.0
